executorCores,executorMemory,executorInstances,defaultParallelism,memoryOffHeapEnabled,memoryOffHeapSize,memoryFraction,memoryStorageFraction,shuffleFileBuffer,speculation,reducerMaxSizeInFlight,shuffleSortBypassMerageThreshold,speculationInterval,speculationMultiplier,speculationQuantile,broadcastBlockSize,ioCompressionCodec,ioCompressionLz4BlockSize,ioCompressionSnappyBlockSize,kryoRederenceTracking,kryoserializerBufferMax,kryoserializerBuffer,storageMemoryMapThreshold,networkTimeout,localityWait,shuffleCompress,shuffleSpillCompress,broadcastCompress,rddCompress,serializer,PERF
16,32409,21,32,true,92,0.7292740623267231,0.9897277629871496,13,false,120,709,85,2.6787849405889927,0.8116870277095601,69,lzf,116,25,true,118,71,102,73,5,true,true,true,false,org.apache.spark.serializer.JavaSerializer,512.682
3,41079,9,10,false,92,0.7411054740010078,0.7140443914849736,54,false,56,998,83,3.310032837331579,0.6474524010461262,121,lz4,69,98,false,32,95,480,348,8,false,true,true,true,org.apache.spark.serializer.KryoSerializer,481.55699999999996
15,30490,17,12,true,39,0.8856214724977607,0.8845461764666275,47,true,25,488,26,2.2497017785394715,0.5297747342747079,53,lz4,95,77,true,101,49,332,260,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,418.54699999999997
14,41819,41,29,true,22,0.8413721556690993,0.6880528811576472,120,false,122,756,20,2.1735918886142858,0.31315966617622826,52,lz4,73,14,true,38,30,206,473,6,true,true,false,true,org.apache.spark.serializer.KryoSerializer,523.545
3,30867,22,36,false,96,0.8618093481434104,0.8181506573603773,73,false,20,517,23,2.518958312493925,0.42878523586935857,32,lz4,84,34,true,47,78,97,397,6,true,false,true,true,org.apache.spark.serializer.KryoSerializer,568.236
3,42653,40,13,true,34,0.7967819177735566,0.643738913481705,31,true,75,422,39,1.2456937076808965,0.234370159766515,59,lz4,124,85,false,75,113,150,46,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,424.586
8,28299,43,13,true,72,0.8819384301722717,0.8022374006969473,24,true,105,666,60,4.97172908390165,0.5072199321211908,83,lz4,81,36,false,114,125,418,288,10,true,true,true,true,org.apache.spark.serializer.KryoSerializer,430.564
15,43748,43,25,true,40,0.7131318285830408,0.8395189118050628,123,false,97,562,41,1.555796616137512,0.8255210503650119,72,lz4,88,113,true,113,7,464,293,2,false,true,true,false,org.apache.spark.serializer.JavaSerializer,463.963
12,36285,23,29,true,28,0.7425020920911101,0.8900411700559899,125,false,42,785,82,4.1947824209768685,0.22568290229992435,66,lz4,68,103,false,24,23,295,90,7,false,true,true,false,org.apache.spark.serializer.KryoSerializer,540.308
8,41666,24,37,true,56,0.9763176602768572,0.8667243358534558,72,false,89,600,45,2.7990525092530905,0.3942280765607112,117,lzf,123,53,true,36,110,453,269,10,false,false,true,false,org.apache.spark.serializer.JavaSerializer,468.88599999999997
11,33196,31,39,true,66,0.9109489028227432,0.8021620460346526,19,false,116,630,80,3.210550354305641,0.7216999555261692,30,lz4,81,23,false,12,95,365,427,9,true,true,true,false,org.apache.spark.serializer.KryoSerializer,695.165
9,36722,9,47,true,15,0.7295472288723307,0.9636971700867276,118,false,26,438,76,1.8458643860522927,0.6227694643906942,110,lz4,111,57,true,19,81,348,35,3,false,true,true,false,org.apache.spark.serializer.JavaSerializer,487.139
14,27028,17,19,true,100,0.8692324235926715,0.8241784933931691,90,false,101,176,92,3.1686272794335064,0.28415814789830524,91,lzf,96,32,true,79,128,103,211,2,false,false,false,false,org.apache.spark.serializer.JavaSerializer,476.034
11,27685,22,23,false,33,0.8238437803776687,0.8520434443929463,23,false,112,869,98,2.710398564291618,0.5155246642960428,41,lz4,116,18,true,109,111,355,259,2,false,false,true,false,org.apache.spark.serializer.JavaSerializer,557.174
3,40185,14,40,true,57,0.7406118905090109,0.8550910442625868,89,false,127,723,18,2.1510557041310103,0.7008145353564507,77,lzf,75,113,true,56,66,85,222,9,true,false,true,true,org.apache.spark.serializer.KryoSerializer,404.874
11,28884,47,24,false,100,0.6339319553142816,0.9144763874060552,35,false,35,768,65,2.1397628958363266,0.5417376954793289,105,lz4,94,34,true,118,49,487,462,7,true,false,false,false,org.apache.spark.serializer.KryoSerializer,602.2869999999999
3,34407,44,36,false,80,0.7639226198399799,0.9310516993220784,22,true,107,359,63,3.009877403645107,0.3343792397701093,67,lzf,100,14,true,69,86,98,455,3,true,true,true,true,org.apache.spark.serializer.JavaSerializer,429.86300000000006
4,38385,14,24,false,83,0.9544756230961636,0.665662326704431,63,true,118,629,21,1.2525717319631002,0.5149986961900997,108,lz4,80,87,false,95,68,355,198,8,true,true,false,true,org.apache.spark.serializer.JavaSerializer,451.35400000000004
15,43069,38,29,false,75,0.7067069920482278,0.8685581237062684,35,true,58,749,43,2.006329525288175,0.5869979327487818,123,lz4,76,6,true,97,53,182,395,3,false,true,false,true,org.apache.spark.serializer.JavaSerializer,521.9119999999999
5,32450,38,33,false,97,0.8367982539747548,0.6467908853253155,45,true,44,751,85,2.0129417880715224,0.9586746851988672,78,lzf,97,31,false,55,87,223,439,10,true,true,true,false,org.apache.spark.serializer.JavaSerializer,402.83099999999996
12,39593,23,11,true,18,0.8672977297442578,0.6547603170147229,87,true,9,673,50,4.261282975923596,0.6002030664705462,88,lzf,90,28,true,109,73,323,113,4,true,true,false,true,org.apache.spark.serializer.KryoSerializer,331.459
13,26415,43,23,true,19,0.7554651591992404,0.7085325774252227,96,true,11,300,84,3.594956378077123,0.32042789709922265,62,lzf,99,34,true,93,81,255,331,2,true,false,false,true,org.apache.spark.serializer.KryoSerializer,530.068
3,44011,31,36,true,31,0.7229920729383953,0.862442323520733,117,false,25,941,22,1.730925439930074,0.7917641249544194,38,lz4,74,115,false,87,122,395,479,6,true,true,true,true,org.apache.spark.serializer.KryoSerializer,553.3290000000001
8,37705,25,34,true,32,0.9601307101424486,0.9437205589422859,55,false,8,672,83,3.3106904615179578,0.7429788634357645,61,lzf,69,84,true,73,67,252,369,9,true,true,true,false,org.apache.spark.serializer.JavaSerializer,348.579
9,41373,14,22,false,39,0.7220128057015355,0.8001925087846979,54,true,114,522,94,1.9347883112147044,0.4380391974041648,25,lzf,121,96,false,82,93,313,86,5,true,false,false,false,org.apache.spark.serializer.JavaSerializer,457.772
6,30260,48,33,true,76,0.7992333450635996,0.9729508428418019,32,false,110,822,24,3.031266562328556,0.5900880133485182,94,lzf,75,11,false,29,116,69,487,5,false,true,true,true,org.apache.spark.serializer.JavaSerializer,350.86400000000003
8,25639,43,43,true,34,0.8926042565035914,0.8282920831230463,52,false,37,398,29,4.683747773102919,0.32676085254357445,93,lz4,88,59,false,96,38,72,272,2,true,true,true,false,org.apache.spark.serializer.JavaSerializer,541.6669999999999
16,40923,13,32,true,40,0.6475535776504266,0.6180627327252168,115,true,75,590,74,1.7625436832719088,0.2542946643939693,86,lz4,114,13,true,93,26,191,147,3,false,true,true,true,org.apache.spark.serializer.JavaSerializer,478.986
3,36390,34,9,true,38,0.9173186781282486,0.8680893778332146,40,true,93,870,61,4.804083578053714,0.7823219667552829,19,lz4,119,107,true,17,3,384,297,10,true,true,false,true,org.apache.spark.serializer.JavaSerializer,516.396
4,26525,45,46,false,50,0.6348682192133944,0.6453278323228046,28,false,10,840,41,2.8325488654214537,0.16569479559892686,82,lzf,93,40,true,98,32,337,142,9,true,false,false,true,org.apache.spark.serializer.JavaSerializer,379.439
16,30712,23,18,true,89,0.7449315428551756,0.8859590116650966,67,false,91,991,75,1.26152423601523,0.29026496932484697,87,lz4,87,54,true,57,78,373,405,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,520.37
2,28699,17,14,false,25,0.6372976226032159,0.6398746890045581,108,true,72,666,28,2.5686362716994826,0.9936010792250688,76,lz4,82,46,true,115,14,110,357,10,true,false,true,true,org.apache.spark.serializer.KryoSerializer,459.51800000000003
10,35349,43,11,true,97,0.8506454602355077,0.9782686230325224,3,false,93,313,17,2.324648709196248,0.2154168827274085,9,lzf,100,102,false,83,73,259,301,3,false,true,false,false,org.apache.spark.serializer.KryoSerializer,363.168
6,32362,25,38,true,42,0.8758146591378784,0.6358250072499138,120,true,55,739,27,4.902218368123704,0.8478047379515736,6,lzf,83,25,true,86,127,182,193,4,false,true,false,true,org.apache.spark.serializer.JavaSerializer,482.61800000000005
4,35392,33,32,true,34,0.8716269695754626,0.6524122030357142,13,false,62,176,100,2.2566535691031344,0.42355988853164894,15,lz4,113,85,true,96,61,306,386,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,445.535
8,31693,29,16,true,13,0.8922655382391035,0.7506410056149654,127,false,9,455,64,1.641018704280354,0.538189247434286,47,lzf,76,90,false,60,22,122,157,3,true,false,false,false,org.apache.spark.serializer.JavaSerializer,458.463
12,33646,42,47,false,24,0.6351815373275363,0.704577512649139,10,false,75,908,95,4.414003537557967,0.5613023888976696,64,lz4,105,4,true,108,82,110,396,8,true,false,false,true,org.apache.spark.serializer.JavaSerializer,577.9119999999999
15,26386,15,14,true,56,0.7579820599661273,0.8674644025458347,121,false,21,267,54,3.31330134761524,0.4431081539117878,60,lz4,75,61,false,111,118,148,176,6,false,false,false,true,org.apache.spark.serializer.JavaSerializer,603.303
10,36307,47,32,false,61,0.6056340334333236,0.8241504191512002,115,true,55,357,50,2.2951648224407792,0.4614128157211901,72,lzf,83,124,true,111,48,412,472,9,false,true,true,true,org.apache.spark.serializer.KryoSerializer,408.931
4,39942,28,9,false,94,0.9463615115411079,0.9080150097552704,83,false,65,307,37,3.3623446557335868,0.9704887813542178,95,lzf,76,54,false,103,30,160,349,2,false,false,true,true,org.apache.spark.serializer.KryoSerializer,513.2330000000001
1,25600,8,45,false,10,0.97900390625,0.85498046875,32,false,60,951,53,1.5,0.75,4,lz4,88,32,true,31,68,206,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,522.429
1,25600,8,16,false,62,0.5404052734375,0.8489990234375,32,false,82,525,64,1.5,0.75,4,lz4,70,32,true,64,35,443,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,570.83
1,25600,8,22,false,89,0.6,0.9407958984375,32,false,123,200,55,2.3447265625,0.75,72,lz4,90,32,true,64,64,182,318,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,522.819
5,33603,40,18,false,58,0.6668692705260313,0.7995004003796806,80,true,126,528,91,4.986613103350818,0.32276230319336,50,lz4,88,46,true,60,17,158,416,3,false,true,false,false,org.apache.spark.serializer.JavaSerializer,381.155
1,25600,12,8,false,57,0.96771240234375,0.68670654296875,32,false,48,157,100,1.5,0.0946044921875,31,lz4,64,110,true,64,64,90,55,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,641.5790000000001
8,39789,45,17,false,58,0.6640886762739184,0.7996403115270029,78,false,79,816,32,3.50934086932548,0.5800802019620457,75,lz4,84,38,false,57,12,161,392,7,false,false,false,true,org.apache.spark.serializer.JavaSerializer,383.875
15,37837,36,47,true,66,0.610174569019373,0.9201060197335796,38,true,75,612,72,3.0058983332434086,0.8116240079488554,93,lz4,78,31,true,120,58,361,472,3,true,true,false,true,org.apache.spark.serializer.JavaSerializer,610.012
8,29278,25,21,false,10,0.6,0.93719482421875,32,false,27,200,100,1.5,0.1934814453125,57,lz4,64,32,true,64,64,488,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,481.152
1,25600,8,8,false,31,0.72576904296875,0.88763427734375,40,false,100,200,39,1.5,0.1680908203125,4,lz4,64,32,true,98,64,183,83,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,625.363
15,25600,8,8,false,83,0.6,0.86236572265625,32,false,50,115,84,1.5,0.1541748046875,48,lz4,102,32,true,64,64,50,291,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,498.26199999999994
16,35527,48,40,false,13,0.8866588349583959,0.6923657764144282,72,false,83,686,60,2.5217724124987435,0.9470138764222162,46,lz4,86,112,false,61,121,56,222,6,true,true,false,false,org.apache.spark.serializer.JavaSerializer,485.4
1,43730,8,8,false,54,0.6,0.7860107421875,18,false,100,200,88,2.8427734375,0.75,4,lz4,64,103,true,64,64,386,43,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,859.6030000000001
1,42238,8,8,false,44,0.6,0.73577880859375,57,false,49,200,28,1.5,0.75,4,lz4,106,39,true,64,64,50,431,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,638.9830000000001
1,25600,8,8,false,87,0.6,0.85101318359375,53,false,57,200,88,4.93115234375,0.75,117,lz4,64,32,true,49,32,50,20,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,541.536
1,25600,8,8,false,27,0.9388427734375,0.9754638671875,86,false,5,200,100,1.5,0.75,94,lz4,64,31,true,94,64,212,273,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,560.596
1,25600,8,8,false,58,0.6,0.6619873046875,73,false,116,200,49,1.5,0.75,4,lz4,64,33,true,95,110,50,468,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,502.293
10,35397,10,20,false,79,0.63865860215912,0.7833563325634061,52,true,118,650,95,4.186790051917457,0.5073773077107736,119,lzf,101,76,false,89,55,108,267,8,false,false,true,false,org.apache.spark.serializer.JavaSerializer,435.915
11,39336,45,43,true,99,0.6567655311648092,0.8275045661372639,74,false,15,630,54,4.1685898330034705,0.4765295668760805,110,lz4,111,11,true,61,13,133,348,10,false,false,false,false,org.apache.spark.serializer.JavaSerializer,532.521
1,34609,8,30,false,68,0.589599609375,0.891357421875,51,false,66,200,54,1.5,0.75,4,lz4,64,32,true,64,64,406,123,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,623.764
1,25600,13,45,false,93,0.6,0.6573486328125,50,false,88,124,100,1.5,0.75,4,lz4,64,79,true,64,64,303,422,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,521.891
7,25761,34,23,false,90,0.679656236011443,0.7017160715541642,38,true,96,323,81,3.004642801740768,0.10856323988954618,82,lz4,128,26,false,46,125,301,308,5,false,false,true,false,org.apache.spark.serializer.JavaSerializer,352.694
5,30550,24,8,false,10,0.83056640625,0.64404296875,32,false,48,200,73,1.5,0.9111328125,4,lz4,92,32,true,64,94,50,420,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,515.78
1,25600,25,20,false,10,0.6837158203125,0.8692626953125,32,false,48,294,100,2.4052734375,0.75,4,lz4,96,32,true,108,64,56,87,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,539.3530000000001
1,27442,8,28,false,10,0.6,0.50164794921875,83,false,29,240,100,1.51025390625,0.75,4,lz4,100,32,true,64,57,50,376,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,555.935
1,32377,27,8,false,59,0.6,0.5,32,false,31,210,26,1.5,0.75,4,lz4,101,32,true,53,73,57,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,551.5319999999999
5,40252,21,9,true,89,0.7869719170396774,0.8759350962217987,107,false,57,978,50,4.216956849478635,0.7259459193915313,95,lz4,93,58,true,32,18,299,417,9,true,false,true,false,org.apache.spark.serializer.JavaSerializer,438.749
1,42551,35,8,false,10,0.6,0.8360595703125,121,false,65,127,45,1.5,0.75,4,lz4,121,95,true,64,126,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,721.05
1,35668,23,8,false,10,0.6,0.95794677734375,96,false,43,200,91,1.5,0.75,102,lz4,64,52,true,64,79,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,601.8340000000001
1,29158,29,10,false,10,0.6,0.657501220703125,83,false,16,582,100,1.5,0.75,4,lz4,64,66,true,64,14,50,394,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,547.294
1,25600,26,25,false,10,0.757537841796875,0.5,32,false,33,932,24,1.5,0.75,124,lz4,64,32,true,64,3,246,282,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,515.318
2,32311,31,40,false,96,0.660643290456116,0.9947859535405734,106,false,119,713,90,1.4931287772345576,0.928696028591509,76,lz4,79,37,true,104,59,469,218,5,false,false,false,true,org.apache.spark.serializer.KryoSerializer,395.92800000000005
6,43831,18,25,false,45,0.8178560324639157,0.8824494889803005,85,true,22,295,54,1.4136557695990601,0.8669757154997081,92,lz4,117,122,true,18,59,210,326,9,false,false,false,false,org.apache.spark.serializer.JavaSerializer,466.57199999999995
1,25600,25,8,false,10,0.6,0.5,15,true,13,195,100,3.78271484375,0.75,4,lz4,64,71,true,61,121,50,370,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,619.154
1,31816,8,47,false,10,0.64276123046875,0.5,21,false,42,200,41,4.56884765625,0.75,4,lz4,123,16,true,64,102,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,498.98800000000006
1,25600,28,8,false,10,0.6,0.80303955078125,110,false,48,200,30,1.61572265625,0.75,4,lz4,90,32,true,64,89,290,497,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,469.671
1,26826,29,8,false,54,0.6,0.5,32,false,62,456,28,1.5,0.75,4,lz4,71,71,true,64,121,50,216,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,535.2330000000001
1,25600,18,8,false,52,0.6,0.5069580078125,114,false,8,200,17,1.5,0.75,4,lz4,98,13,true,64,93,50,108,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,534.378
8,33445,38,24,false,77,0.8056362191267091,0.9365090257265579,35,false,64,644,28,4.266479422572003,0.7929672304297689,79,lzf,106,83,false,115,30,252,250,4,false,true,true,true,org.apache.spark.serializer.JavaSerializer,364.096
1,35786,8,8,false,10,0.6,0.5,120,false,95,200,80,2.782958984375,0.75,4,lz4,125,96,true,64,62,50,403,4,true,true,true,false,org.apache.spark.serializer.JavaSerializer,596.072
16,27808,22,39,true,61,0.9230459071889612,0.7922384113992534,25,false,33,416,23,3.9215485877258365,0.7916983176793514,80,lz4,72,61,true,66,106,147,80,9,false,true,true,false,org.apache.spark.serializer.KryoSerializer,470.065
10,39114,34,31,false,100,0.6160673725247806,0.6379553906234565,105,false,119,960,81,2.5576788935356567,0.3318559703815497,64,lz4,77,98,true,110,3,231,212,7,true,false,false,true,org.apache.spark.serializer.KryoSerializer,723.64
1,31794,8,44,false,11,0.94927978515625,0.5,32,false,80,508,100,3.31396484375,0.75,4,lz4,117,32,true,64,64,57,229,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,612.984
16,33987,42,10,true,87,0.8090551984769043,0.768153101396597,20,false,120,704,62,2.267220272594145,0.5612462582495836,100,lzf,78,88,false,60,20,476,263,9,true,true,false,false,org.apache.spark.serializer.JavaSerializer,361.73800000000006
1,37644,45,8,false,47,0.6,0.73492431640625,32,false,48,993,100,3.21142578125,0.0169677734375,4,lz4,64,32,true,47,75,50,138,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,839.8480000000001
1,27866,16,8,false,12,0.6,0.740386962890625,32,false,48,200,100,1.876708984375,0.32940673828125,4,lz4,122,32,true,36,24,50,433,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,541.696
1,25600,37,8,false,10,0.6,0.57257080078125,32,false,48,630,100,1.43603515625,0.9019775390625,4,lz4,96,32,true,116,94,328,215,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,460.42900000000003
1,25600,8,8,false,10,0.6,0.5,67,false,37,200,100,4.634521484375,0.87017822265625,70,lz4,116,53,true,70,127,50,430,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,496.414
9,35206,38,23,false,32,0.9363067745059684,0.815966133693496,94,false,38,491,19,3.7661205273701412,0.35569218226856997,71,lz4,120,68,false,20,70,500,433,8,true,false,true,true,org.apache.spark.serializer.JavaSerializer,392.004
14,41869,47,25,false,30,0.6519372863667504,0.9295416545518872,95,false,80,466,49,1.4754783442230248,0.33303086081923083,25,lz4,82,114,false,52,56,302,338,9,false,false,true,false,org.apache.spark.serializer.JavaSerializer,480.29900000000004
1,30868,8,8,false,39,0.878387451171875,0.5,32,false,115,722,51,1.5,0.79864501953125,115,lz4,70,107,true,64,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,610.092
1,25600,8,8,false,30,0.534393310546875,0.5,22,false,58,200,27,1.794677734375,0.75,14,lz4,100,65,true,120,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,472.694
1,25600,8,37,false,63,0.6,0.5,77,false,96,200,100,2.720947265625,0.99725341796875,7,lz4,64,20,true,77,64,50,378,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,505.793
1,33037,8,8,false,10,0.745147705078125,0.955291748046875,43,false,98,200,100,1.5,0.47027587890625,115,lz4,106,73,true,64,64,50,71,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,508.58099999999996
1,26901,23,8,false,58,0.6,0.5,32,false,51,343,100,2.687255859375,0.08880615234375,4,lz4,86,107,true,64,64,50,447,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,510.204
1,25600,8,42,false,10,0.6,0.63323974609375,32,false,84,210,50,1.5,0.2894287109375,4,lz4,64,114,true,43,46,50,475,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,618.831
1,25600,8,8,false,10,0.79168701171875,0.99163818359375,33,false,76,200,91,1.5,0.4515380859375,4,lz4,84,32,true,106,64,454,305,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,517.2180000000001
1,31081,8,14,false,10,0.864990234375,0.529052734375,107,false,7,200,32,1.5,0.64111328125,4,lz4,124,32,true,64,64,50,136,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,529.518
9,29051,39,10,true,77,0.6928126319764247,0.9846535813956367,70,true,14,649,49,3.2468265487314865,0.3020708456509068,122,lz4,116,88,false,89,38,181,496,10,true,true,true,true,org.apache.spark.serializer.JavaSerializer,383.07300000000004
1,39550,8,49,false,84,0.97998046875,0.82861328125,32,false,53,869,100,1.5,0.75,4,lz4,64,32,true,11,106,50,236,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,871.123
1,36748,8,25,false,99,0.58099365234375,0.5,32,false,48,540,100,1.5,0.1097412109375,4,lz4,78,32,true,60,94,50,119,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,741.555
1,36875,8,8,false,53,0.730865478515625,0.5,7,false,84,200,100,1.5,0.75,4,lz4,100,32,true,55,25,50,64,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,698.3889999999999
1,43703,8,23,false,19,0.8184814453125,0.5,89,false,48,184,100,1.5,0.084228515625,4,lz4,64,32,true,62,55,50,166,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,762.4739999999999
1,27086,8,42,false,58,0.534027099609375,0.5,32,false,48,522,100,1.5,0.50506591796875,4,lz4,99,32,true,64,101,50,382,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,462.339
1,27800,8,8,false,10,0.7156982421875,0.8695068359375,32,false,48,325,100,2.3193359375,0.853759765625,22,lz4,79,58,true,64,29,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,605.5319999999999
15,34494,28,20,true,20,0.7700960720427831,0.8142176125178636,94,true,97,508,28,2.540068482986447,0.9823833484757528,30,lz4,79,123,false,114,109,141,186,10,false,false,false,false,org.apache.spark.serializer.KryoSerializer,402.033
1,25600,8,40,false,42,0.549896240234375,0.5,10,false,48,628,95,1.5,0.15142822265625,4,lz4,64,32,true,20,11,50,143,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,621.4209999999999
1,25600,8,21,false,37,0.803314208984375,0.5,32,false,48,761,32,2.645751953125,0.26177978515625,4,lz4,94,32,true,62,69,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,528.6669999999999
1,27272,8,28,false,84,0.6,0.871734619140625,32,false,48,992,100,1.5,0.79913330078125,127,lz4,90,32,true,64,111,326,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,492.719
1,25600,8,42,false,10,0.602569580078125,0.5,4,false,48,301,100,2.633544921875,0.31011962890625,4,lz4,111,32,true,38,64,91,403,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,520.866
1,25600,20,8,false,50,0.6,0.5,116,false,48,582,100,1.5,0.16680908203125,49,lz4,64,62,true,77,108,50,26,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,610.79
1,25600,29,8,false,51,0.6,0.5,66,false,48,620,100,4.142333984375,0.44268798828125,7,lz4,64,32,true,114,64,492,83,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,573.764
1,37693,8,8,false,10,0.9051971435546876,0.6098785400390625,74,false,48,386,100,4.5653076171875,0.009246826171875,4,lz4,94,127,true,64,64,50,239,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,696.7560000000001
1,25600,8,8,false,10,0.7684326171875,0.7022705078125,69,false,48,722,64,4.3427734375,0.623291015625,4,lz4,68,25,true,79,64,50,120,3,true,true,true,false,org.apache.spark.serializer.JavaSerializer,566.134
